Beijing,Berlin,37.13,30.28,62.21
Kampala,Budapest,2.81,83.0,40.75
Stockholm,Brasilia,57.02,91.49,61.63
Accra,Berlin,45.58,53.75,2.25
Taipei,Rome,69.85,22.5,63.95
Berlin,Lisbon,40.16,1.59,10.43
Prague,Brasilia,93.26,60.92,65.89
Vienna,Sydney,25.06,70.9,65.14
Ljubljana,Brasilia,49.74,89.21,41.98
Helsinki,Pretoria,0.63,27.17,20.13
Zagreb,Sarajevo,58.15,67.93,33.94
Casablanca,Lisbon,83.53,78.08,7.91
Rome,Sydney,19.59,65.42,20.81
Beijing,Belgrade,47.11,90.43,54.62
Rome,Tokyo,22.77,44.9,8.03
Prague,Bucharest,27.78,51.58,40.44
Hanoi,Brussels,94.34,40.46,95.17
Havana,Detroit,64.55,0.57,63.18
Tbilisi,Tallinn,69.03,50.68,67.01
Toronto,Oslo,5.43,88.12,92.1
Ottawa,Tbilisi,87.53,15.16,3.38
Ljubljana,Harare,34.81,92.55,60.78
Brasilia,Dublin,78.08,99.52,63.73
Riga,Warsaw,60.0,62.25,74.05
Harare,Houston,90.7,75.41,94.99
Helsinki,Tokyo,29.72,21.89,18.11
Pretoria,Chicago,5.58,8.64,58.48
Taipei,Tokyo,92.1,17.32,56.6
Accra,Riga,52.18,3.35,91.96
Lisbon,Detroit,66.82,82.8,49.44
Belgrade,Tbilisi,55.63,52.55,56.68
Tokyo,Seoul,2.15,85.88,51.82
Rome,Chicago,78.71,75.46,76.97
Lagos,Taipei,60.17,89.67,29.02
Munich,Helsinki,26.86,63.11,98.34
Cairo,Moscow,91.72,52.58,47.1
Tbilisi,Maputo,11.56,39.86,39.75
Bern,Sarajevo,6.53,77.41,87.12
Kampala,Pretoria,44.84,95.03,39.42
Brasilia,Pretoria,6.16,88.64,30.43
Jakarta,Dakar,33.29,79.37,5.33
Warsaw,Nairobi,38.04,22.23,64.28
Denver,Riga,7.52,22.32,3.38
Skopje,Sydney,36.8,6.28,77.84
Havana,Jakarta,13.78,36.44,48.1
Hanoi,Brasilia,69.37,49.99,84.73
Tokyo,Lisbon,51.37,25.21,51.05
Skopje,Miami,0.81,77.4,13.65
Moscow,Toronto,3.37,13.18,54.29
Ottawa,Bratislava,3.25,57.43,13.04
Podgorica,Sydney,3.79,21.68,35.27
Zagreb,Tokyo,36.93,17.95,55.9
Munich,Belgrade,78.46,8.0,78.08
Tokyo,Skopje,72.69,65.33,67.55
Athens,Warsaw,66.76,1.86,39.35
Tokyo,Zagreb,1.29,26.75,46.9
Zagreb,Manila,49.02,84.68,47.42
Dakar,Brussels,45.61,47.4,25.54
Casablanca,Prague,79.61,75.16,21.18
Accra,Dakar,42.28,12.17,1.18
Bucharest,Lima,98.59,72.89,95.48
Dublin,Vienna,19.16,54.0,67.32
Prague,Moscow,22.87,25.66,33.49
Oslo,Taipei,6.84,15.5,86.51
Dakar,Brasilia,49.81,24.85,61.13
Ottawa,Casablanca,93.18,1.89,99.26
Hanoi,Taipei,34.97,64.2,42.45
Lagos,Riga,9.15,98.47,5.37
Bratislava,Kampala,97.57,31.35,94.31
Bucharest,Taipei,25.72,70.74,62.31
Jakarta,Denver,42.72,96.46,64.21
Manila,Berlin,31.64,67.89,77.93
Lagos,Madrid,91.68,71.07,87.88
Casablanca,Kampala,53.24,62.77,56.39
Detroit,Madrid,45.45,9.67,9.93
Houston,Beijing,42.88,8.69,88.25
Tallinn,Jakarta,36.72,81.73,18.42
Toronto,Vilnius,87.33,97.54,5.16
Ottawa,Tokyo,49.31,86.25,90.11
Lagos,Bucharest,31.71,46.32,24.41
Riga,Skopje,30.81,2.12,53.6
Ottawa,Toronto,0.18,69.54,47.24
Toronto,Bratislava,30.59,1.64,78.99
Bern,Riga,26.6,85.54,64.45
Helsinki,Seoul,74.03,97.49,22.94
Cairo,Moscow,7.32,1.62,80.02
Lisbon,Sarajevo,60.56,13.62,40.83
Havana,Jakarta,36.03,16.86,27.51
Helsinki,Bogota,41.43,69.01,74.09
Riga,Toronto,22.63,60.41,38.62
Lisbon,Denver,81.25,59.12,0.67
Ottawa,Dublin,39.39,92.04,44.42
Houston,Madrid,68.92,68.72,76.8
Vienna,Oslo,66.02,90.1,33.37
Warsaw,Bucharest,78.16,72.23,40.07
Vienna,Miami,37.0,71.54,34.36
Seoul,Cairo,99.73,97.42,31.25
Belgrade,Osaka,69.96,3.84,97.3
Detroit,Dakar,60.72,54.83,15.42
Zagreb,Cairo,9.44,61.05,54.35
Accra,Bogota,71.43,15.42,24.5
Vilnius,Miami,3.59,12.5,21.4
Bratislava,Yerevan,31.32,25.69,38.71
Chicago,Casablanca,95.59,34.81,25.51
Lima,Ottawa,26.96,61.73,98.86
Taipei,Prague,5.92,73.64,91.48
Osaka,Dublin,85.71,15.18,64.86
Dakar,Beijing,71.09,48.53,99.73
Yerevan,Lagos,72.51,56.98,5.57
Cairo,Sarajevo,4.61,89.4,17.9
Miami,Skopje,72.69,74.26,76.37
Kampala,Chicago,97.79,35.83,41.82
Jakarta,Podgorica,48.5,66.05,18.46
Toronto,Cairo,76.9,58.69,29.35
Madrid,Bogota,35.72,19.22,95.28
Beijing,Sydney,79.26,93.36,59.54
Accra,Dublin,52.21,63.25,66.77
Bogota,Bratislava,7.24,25.62,82.37
Tbilisi,Prague,99.14,94.65,85.49
Berlin,Riga,27.54,23.5,75.84
Cairo,Seoul,0.7,65.14,21.4
Pretoria,Chicago,36.11,75.68,98.18
Bogota,Pretoria,19.95,67.24,92.75
Hanoi,Dublin,56.12,5.63,63.39
Belgrade,Sarajevo,23.07,79.29,34.06
Casablanca,Brasilia,60.63,87.14,39.28
Podgorica,Detroit,73.18,38.44,76.77
Denver,Taipei,83.65,6.63,39.2
Belgrade,Podgorica,60.74,21.75,99.16
Lima,Toronto,44.89,0.06,51.85
Yerevan,Stockholm,13.12,35.71,70.4
Lagos,Berlin,78.58,81.98,79.62
Helsinki,Miami,99.68,26.06,15.71
Brussels,Munich,52.08,63.53,85.17
Cairo,Harare,18.59,1.3,24.57
Chicago,Moscow,97.29,10.43,99.67
Kampala,Lisbon,74.86,42.08,66.12
Toronto,Beijing,71.17,11.97,69.5
Podgorica,Manila,26.15,19.9,0.47
Ljubljana,Bucharest,43.67,79.3,48.99
Seoul,Pretoria,95.93,27.35,80.25
Seoul,Bucharest,63.91,98.31,79.71
Budapest,Berlin,83.45,99.49,13.68
Nairobi,Harare,45.7,77.3,25.63
Podgorica,Rome,47.43,47.29,3.13
Madrid,Beijing,30.19,83.93,88.03
Seoul,Ottawa,56.06,95.65,96.62
Houston,Rome,16.43,30.06,27.8
Bogota,Skopje,11.26,65.4,74.34
Bratislava,Harare,50.26,79.53,90.61
Manila,Vienna,68.59,47.16,69.29
Ottawa,Moscow,36.26,92.08,32.67
Lisbon,Belgrade,16.57,9.98,90.17
Zagreb,Taipei,92.59,40.79,47.69
Bucharest,Belgrade,61.61,67.29,50.13
Tallinn,Bucharest,30.28,98.66,80.25
Tokyo,Ljubljana,64.59,10.92,75.64
Lisbon,Nairobi,52.23,33.96,3.69
Toronto,Manila,62.78,20.11,18.28
Cairo,Dublin,45.69,69.86,58.49
Hanoi,Berlin,53.61,64.17,47.7
Dakar,Moscow,99.24,53.74,47.67
Bratislava,Stockholm,25.54,26.72,69.84
Chicago,Rome,72.86,76.55,56.54
Podgorica,Ljubljana,42.16,66.41,46.47
Jakarta,Yerevan,91.54,29.81,91.88
Vilnius,Seoul,33.79,11.63,56.46
Tallinn,Detroit,50.8,28.71,59.88
Beijing,Prague,50.86,89.88,97.82
Zagreb,Bern,33.85,99.42,41.08
Maputo,Lima,34.72,32.27,6.6
Bucharest,Ljubljana,29.42,15.74,10.67
Moscow,Houston,92.57,35.94,1.21
Moscow,Osaka,73.78,34.04,96.48
Harare,Riga,84.92,34.54,77.58
Casablanca,Oslo,78.46,74.55,43.04
Casablanca,Warsaw,26.53,64.06,62.92
Casablanca,Budapest,60.57,33.25,60.14
Toronto,Sofia,52.65,46.02,66.44
Havana,Harare,2.0,24.87,71.43
Casablanca,Beijing,78.43,82.78,51.76
Lisbon,Tallinn,84.87,20.59,3.68
Tallinn,Stockholm,41.11,38.13,51.72
Havana,Lima,22.22,70.46,20.78
Podgorica,Tallinn,29.51,34.48,37.16
Chicago,Bucharest,8.78,7.18,99.25
Zagreb,Havana,1.93,92.3,31.26
Rome,Cairo,29.44,52.29,17.52
Osaka,Beijing,61.08,63.26,38.7
Ljubljana,Moscow,78.33,52.29,32.43
Harare,Moscow,97.31,96.94,36.02
Nairobi,Vilnius,17.9,42.28,79.48
Tallinn,Harare,69.49,13.5,85.54
Prague,Yerevan,87.5,47.85,70.38
Accra,Toronto,42.95,17.5,91.46
Bratislava,Rome,36.71,18.22,7.63
Athens,Casablanca,80.41,91.45,43.81
Moscow,Detroit,18.16,43.18,70.14
Sydney,Vilnius,23.96,20.03,13.5
Lisbon,Madrid,55.03,68.53,46.32
Sarajevo,Harare,17.13,72.28,32.66
Harare,Havana,19.06,59.63,92.76
Bern,Riga,36.22,41.62,41.48
Stockholm,Riga,44.89,19.47,31.1
Lima,Pretoria,10.43,11.32,55.61
Lagos,Vienna,98.15,66.47,72.69
Houston,Bogota,45.86,43.35,63.33
Ljubljana,Ottawa,81.5,68.86,91.59
Miami,Tokyo,66.87,31.77,71.26
Tbilisi,Hanoi,47.64,36.83,91.34
Riga,Denver,18.13,89.63,47.58
Kampala,Jakarta,26.71,74.71,54.3
Helsinki,Bratislava,46.54,49.86,93.16
Rome,Tokyo,46.1,6.51,89.66
Detroit,Jakarta,57.24,21.22,38.38
Madrid,Berlin,43.14,64.77,77.98
Kampala,Hanoi,2.7,96.05,72.78
Madrid,Osaka,8.85,76.12,38.42
Nairobi,Rome,80.16,54.09,80.77
Bogota,Prague,3.33,45.28,29.52
Lagos,Beijing,33.35,69.68,42.15
Dakar,Ottawa,9.77,83.52,11.49
Riga,Warsaw,28.55,43.34,19.62
Lisbon,Tallinn,14.24,93.09,19.39
Sofia,Brussels,88.21,9.73,51.92
Prague,Dublin,89.65,44.24,46.94
Cairo,Munich,79.91,88.9,69.99
Brasilia,Denver,62.23,0.21,23.73
Bratislava,Kampala,8.07,25.74,94.8
Zagreb,Brasilia,85.81,15.42,79.23
Manila,Brasilia,76.3,78.6,58.05
Madrid,Pretoria,88.39,42.15,12.13
Ljubljana,Athens,94.0,58.36,48.33
Kampala,Dublin,81.82,16.4,7.73
Kampala,Brasilia,1.9,24.71,87.63
Seoul,Taipei,97.17,6.37,78.64
Chicago,Tallinn,94.84,94.67,70.47
Casablanca,Brussels,34.69,25.85,8.88
Beijing,Hanoi,83.72,39.72,54.0
Munich,Bratislava,9.75,77.9,26.37
Nairobi,Berlin,11.22,33.28,53.71
Zagreb,Accra,81.47,60.04,35.09
Oslo,Sydney,77.18,35.53,12.31
Cairo,Lagos,90.32,67.56,13.51
Brussels,Madrid,34.93,71.2,79.05
Podgorica,Vilnius,3.19,34.53,87.94
Denver,Skopje,15.41,35.64,33.37
Bogota,Dakar,95.8,27.34,55.5
Dakar,Bucharest,46.4,46.01,90.65
Jakarta,Bogota,67.02,15.8,28.89
Podgorica,Beijing,51.31,78.39,2.49
Skopje,Casablanca,1.57,58.98,22.81
Denver,Vienna,2.71,11.95,42.12
Bern,Yerevan,23.04,36.88,61.91
Madrid,Warsaw,42.87,30.38,98.89
Beijing,Taipei,86.33,91.12,96.22
Osaka,Seoul,96.83,3.2,19.34
Bratislava,Lagos,17.94,30.0,98.63
Prague,Yerevan,92.01,60.44,48.76
Bratislava,Sarajevo,12.87,73.5,21.74
Rome,Stockholm,72.35,19.67,71.34
Moscow,Budapest,86.69,0.18,17.7
Athens,Cairo,1.85,46.97,35.79
Accra,Budapest,84.91,89.88,69.34
Belgrade,Rome,47.57,56.53,49.08
Bern,Prague,22.0,61.51,19.06
Miami,Oslo,60.13,4.72,82.19
Houston,Podgorica,72.91,69.7,84.76
Zagreb,Sofia,91.51,46.42,21.42
Cairo,Harare,56.2,13.83,95.7
Rome,Sydney,79.35,12.36,74.05
Manila,Chicago,93.17,16.94,59.1
Dublin,Dakar,13.93,78.45,40.16
Tokyo,Podgorica,92.37,65.84,57.38
Vienna,Casablanca,58.24,90.16,3.25
Bratislava,Maputo,49.54,99.68,50.56
Lisbon,Toronto,5.86,83.59,83.9
Stockholm,Ottawa,9.32,73.4,0.35
Nairobi,Budapest,3.21,29.28,45.91
Berlin,Lisbon,47.94,71.17,13.53
Dublin,Sarajevo,24.02,63.2,17.71
Bogota,Moscow,93.34,87.36,34.85
Harare,Bucharest,59.41,7.14,22.58
Yerevan,Warsaw,61.47,37.43,26.43
Accra,Bucharest,40.93,51.23,72.26
Prague,Houston,68.54,80.19,63.05
Vienna,Hanoi,52.5,80.0,94.75
Warsaw,Detroit,37.91,22.0,71.67
Ottawa,Lagos,68.44,99.55,35.63
Jakarta,Pretoria,7.03,37.04,11.13
Detroit,Tallinn,26.58,24.28,82.66
Bern,Osaka,48.39,3.16,24.2
Harare,Beijing,34.25,45.93,48.62
Kampala,Hanoi,21.12,16.42,42.85
Athens,Nairobi,50.18,44.69,32.21
Casablanca,Bucharest,84.03,96.78,3.25
Tbilisi,Dublin,48.5,93.04,62.26
Jakarta,Maputo,84.64,96.21,64.18
Belgrade,Accra,74.61,16.35,18.51
Tbilisi,Tokyo,74.79,45.36,19.49
Havana,Yerevan,96.26,36.26,22.15
Tallinn,Brasilia,45.88,49.01,81.55
Athens,Moscow,82.42,35.49,93.92
Dublin,Lagos,62.91,60.23,74.91
Brussels,Zagreb,36.87,99.32,64.27
Detroit,Lima,70.73,71.47,51.34
Seoul,Sydney,34.23,5.39,12.67
Seoul,Rome,61.28,8.72,68.41
Tokyo,Berlin,74.92,74.46,62.69
Zagreb,Cairo,19.33,78.9,50.6
Pretoria,Tbilisi,35.97,10.08,2.06
Toronto,Riga,91.14,4.57,16.65
Havana,Casablanca,96.4,83.17,37.28
Budapest,Havana,41.24,21.78,84.78
Bogota,Yerevan,95.94,64.55,70.32
Zagreb,Stockholm,10.73,38.21,29.87
Skopje,Hanoi,8.63,83.28,54.5
Dakar,Madrid,67.69,91.72,71.64
Lisbon,Oslo,35.11,44.34,10.88
Kampala,Zagreb,51.12,13.37,36.57
Munich,Toronto,92.46,37.95,63.52
Ottawa,Harare,60.51,55.05,56.71
Tbilisi,Taipei,39.8,73.71,63.34
Riga,Tbilisi,39.07,50.09,68.64
Ottawa,Manila,29.27,43.82,34.07
Budapest,Warsaw,11.53,12.98,67.07
Athens,Taipei,68.95,1.24,43.6
Bogota,Brasilia,72.03,86.63,69.74
Bogota,Cairo,69.62,11.87,63.92
Zagreb,Dakar,93.35,33.76,27.64
Pretoria,Denver,49.25,53.66,55.05
Dublin,Vilnius,6.91,0.58,48.98
Osaka,Ottawa,15.12,68.85,60.97
Tokyo,Seoul,98.78,72.86,75.52
Casablanca,Chicago,84.96,77.72,23.35
Stockholm,Harare,78.37,61.15,74.87
Nairobi,Dakar,8.07,93.55,97.84
Maputo,Vilnius,14.31,7.2,16.44
Zagreb,Sofia,4.77,67.74,60.99
Bratislava,Hanoi,1.79,26.48,31.98
Maputo,Osaka,0.77,41.71,67.44
Harare,Prague,25.37,90.77,44.34
Athens,Bogota,50.65,34.47,35.98
Detroit,Harare,98.15,15.98,11.56
Bucharest,Beijing,8.44,46.09,61.72
Helsinki,Yerevan,27.97,68.63,0.16
Maputo,Manila,86.3,33.86,23.54
Rome,Ottawa,61.01,83.72,44.52
Harare,Casablanca,58.23,70.62,4.41
Zagreb,Taipei,89.02,21.64,10.06
Athens,Vilnius,74.07,20.76,94.45
Toronto,Taipei,23.36,61.85,16.61
Zagreb,Bratislava,95.63,38.43,61.55
Maputo,Toronto,10.18,47.42,45.05
Sofia,Jakarta,99.89,69.81,68.1
Madrid,Lagos,42.99,70.87,24.55
Prague,Pretoria,96.92,99.02,70.69
Budapest,Taipei,18.26,25.04,8.11
Chicago,Nairobi,73.72,63.96,90.14
Vilnius,Miami,69.87,75.43,13.97
Miami,Ottawa,10.34,94.43,97.17
Lima,Rome,30.78,2.55,72.09
Casablanca,Detroit,57.75,5.1,6.06
Sydney,Detroit,82.34,94.93,19.74
Oslo,Munich,53.43,47.56,7.92
Riga,Berlin,84.96,93.54,64.44
Houston,Oslo,29.99,49.51,38.83
Riga,Berlin,72.48,68.33,54.39
Bucharest,Vilnius,4.02,18.49,81.21
Pretoria,Tallinn,82.15,18.64,4.67
Moscow,Cairo,8.58,46.38,77.85
Prague,Lagos,35.73,70.43,16.63
Tokyo,Yerevan,64.2,66.46,3.53
Dublin,Tbilisi,23.01,94.74,91.48
Brasilia,Maputo,95.96,95.6,53.28
Detroit,Toronto,86.44,39.27,94.52
Kampala,Madrid,54.78,97.25,74.55
Dublin,Ljubljana,43.98,52.45,88.08
Kampala,Maputo,26.87,86.6,93.22
Berlin,Tbilisi,94.39,6.91,42.65
Dublin,Bogota,67.16,98.69,4.46
Skopje,Vienna,12.63,90.52,0.57
Nairobi,Dublin,12.55,57.52,88.22
Warsaw,Helsinki,7.27,78.22,42.42
Oslo,Skopje,22.28,21.84,88.15
Denver,Harare,32.23,34.63,6.85
Yerevan,Nairobi,31.67,99.03,87.1
Munich,Budapest,34.63,82.78,25.43
Denver,Beijing,31.45,47.37,99.88
Miami,Budapest,74.85,92.5,91.77
Lima,Sofia,32.18,2.4,10.65
Helsinki,Podgorica,23.82,47.0,56.66
Bern,Houston,31.87,52.87,4.98
Detroit,Osaka,91.14,6.62,48.08
Jakarta,Hanoi,43.25,79.48,28.68
Beijing,Chicago,47.49,23.28,5.69
Manila,Riga,44.79,18.08,74.93
Brussels,Osaka,28.62,36.79,40.25
Brasilia,Budapest,67.81,60.73,27.1
Bern,Moscow,66.12,61.39,84.37
Chicago,Bogota,69.86,9.5,92.54
Beijing,Vilnius,7.45,43.53,73.85
Taipei,Osaka,31.42,96.48,90.74
Riga,Tallinn,74.18,36.55,34.51
Cairo,Miami,60.33,16.09,59.62
Bogota,Detroit,42.37,73.9,3.25
Oslo,Casablanca,16.54,24.69,64.82
Havana,Budapest,96.62,75.63,76.35
Nairobi,Casablanca,74.2,94.14,2.06
Accra,Berlin,49.31,79.75,50.26
Houston,Osaka,3.36,83.82,22.38
Tbilisi,Podgorica,6.66,35.47,98.69
Vienna,Tokyo,50.54,49.26,27.59
Rome,Bratislava,50.68,25.31,22.97
Sarajevo,Harare,48.19,97.09,42.03
Casablanca,Helsinki,35.19,55.64,79.45
Warsaw,Belgrade,62.11,66.31,46.89
Cairo,Harare,39.23,93.02,41.94
Prague,Oslo,36.72,43.18,83.01
Houston,Bratislava,49.01,49.46,2.29
Brussels,Casablanca,85.87,4.2,38.67
Bogota,Bratislava,82.73,2.87,3.61
Lisbon,Detroit,24.96,7.71,82.14
Chicago,Yerevan,20.82,73.71,21.63
Lisbon,Ottawa,54.17,94.38,6.26
Munich,Denver,7.02,24.96,29.94
Brussels,Denver,95.67,82.67,15.61
Yerevan,Bratislava,34.42,64.2,33.43
Moscow,Berlin,82.24,99.74,76.95
Sydney,Ljubljana,88.48,83.3,79.26
Houston,Pretoria,13.31,84.61,25.35
Dakar,Lisbon,46.96,31.4,62.66
Brussels,Budapest,39.8,22.47,1.02
Lisbon,Bern,25.9,32.44,45.4
Oslo,Podgorica,18.93,31.73,9.45
Bratislava,Accra,58.63,82.78,6.58
Osaka,Athens,47.11,33.26,71.76
Toronto,Accra,30.08,99.8,25.52
Pretoria,Hanoi,12.71,37.86,38.59
Lagos,Bogota,48.0,1.06,33.08
Podgorica,Ljubljana,36.34,55.9,61.4
Cairo,Manila,65.1,49.41,31.47
Lima,Sarajevo,23.55,42.82,66.41
Stockholm,Sydney,40.24,78.05,38.38
Chicago,Athens,84.01,76.97,89.07
Prague,Bogota,7.93,47.04,49.61
Detroit,Casablanca,7.77,50.82,33.32
Stockholm,Zagreb,40.64,74.17,57.96
Taipei,Riga,96.39,9.95,69.99
Miami,Zagreb,35.21,67.21,98.01
Harare,Munich,10.71,83.98,77.2
Athens,Lisbon,49.42,92.53,26.99
Jakarta,Harare,33.13,52.88,59.6
Cairo,Vilnius,65.62,43.61,37.22
Warsaw,Harare,65.11,98.4,10.28
Budapest,Hanoi,68.09,95.54,46.17
Detroit,Prague,44.91,38.23,6.48
Budapest,Bratislava,44.57,59.34,86.98
Belgrade,Bogota,28.14,73.78,72.72
Bucharest,Oslo,51.74,87.31,46.94
Athens,Dublin,84.69,86.05,56.94
Skopje,Lisbon,69.76,0.17,8.76
Munich,Nairobi,72.66,23.44,79.79
Berlin,Rome,3.21,8.78,64.96
Dakar,Kampala,63.14,33.79,95.77
Moscow,Helsinki,80.0,89.86,8.78
Warsaw,Cairo,86.08,71.99,82.78
Berlin,Kampala,13.77,80.69,42.42
Skopje,Vienna,85.52,54.26,69.54
Houston,Detroit,29.11,89.82,72.22
Chicago,Bucharest,44.91,14.19,46.38
Vilnius,Tokyo,33.07,77.1,29.66
Vienna,Budapest,54.55,98.61,60.3
Skopje,Chicago,41.93,17.08,62.25
Chicago,Lagos,31.4,78.61,70.12
Bern,Pretoria,62.26,11.74,6.18
Lagos,Prague,47.09,97.81,37.56
Riga,Rome,29.78,1.89,51.08
Belgrade,Vilnius,87.01,3.59,21.34
Detroit,Moscow,96.4,65.81,19.49
Havana,Jakarta,46.94,90.45,14.95
Dublin,Toronto,26.95,19.26,23.64
Kampala,Bucharest,75.84,25.57,67.15
Harare,Osaka,28.46,29.36,13.23
Denver,Sydney,27.45,29.23,33.12
Nairobi,Ottawa,87.87,65.55,54.35
Brasilia,Ottawa,64.72,71.26,40.44
Helsinki,Dakar,63.47,17.91,32.41
Maputo,Helsinki,60.2,0.39,16.52
Riga,Warsaw,20.17,68.78,64.71
Maputo,Prague,73.73,77.41,48.63
Casablanca,Lagos,56.44,29.84,84.59
Accra,Kampala,30.32,51.19,14.47
Sydney,Tallinn,62.73,16.45,40.81
Vilnius,Tokyo,30.09,8.14,7.11
Moscow,Bucharest,19.44,42.95,86.97
Vienna,Chicago,33.28,11.95,47.73
Jakarta,Hanoi,61.93,88.74,26.83
Sydney,Budapest,41.06,15.67,94.27
Zagreb,Rome,61.34,98.67,62.39
Budapest,Brussels,79.38,54.21,14.05
Toronto,Sofia,14.81,15.37,32.12
Belgrade,Accra,61.84,77.26,61.53
Skopje,Detroit,12.28,86.61,50.54
Lagos,Nairobi,10.01,36.47,90.75
Bern,Bogota,42.09,15.65,25.42
Tallinn,Bratislava,43.84,57.27,50.4
Detroit,Stockholm,41.29,29.07,79.09
Brasilia,Chicago,30.17,29.3,78.87
Sydney,Stockholm,37.15,84.66,56.96
Oslo,Munich,3.48,19.6,41.9
Warsaw,Jakarta,33.81,36.27,19.15
Prague,Belgrade,23.54,19.47,38.53
Munich,Lima,46.74,38.02,73.43
Berlin,Zagreb,10.95,21.65,67.88
Sofia,Lima,49.78,63.43,13.39
Denver,Riga,49.8,52.75,10.29
Rome,Athens,78.5,27.55,46.21
Riga,Lagos,62.08,15.84,37.79
Sarajevo,Bogota,64.27,28.37,78.63
Taipei,Pretoria,17.3,25.76,5.29
Tallinn,Pretoria,71.49,83.34,34.21
Havana,Sofia,53.03,39.41,56.05
Yerevan,Skopje,10.3,49.42,87.78
Podgorica,Ottawa,93.04,74.51,29.26
Skopje,Beijing,52.73,15.38,28.27
Hanoi,Pretoria,5.84,62.73,72.5
Lagos,Ljubljana,69.92,78.33,45.61
Cairo,Prague,97.45,19.77,54.15
Chicago,Houston,24.46,62.32,12.8
Madrid,Yerevan,7.41,36.72,14.06
Manila,Bern,95.94,31.43,22.5
Beijing,Berlin,4.9,2.68,79.96
Sofia,Manila,93.88,49.63,69.68
Budapest,Tokyo,97.96,49.7,61.84
Bern,Prague,9.31,24.69,81.4
Detroit,Sarajevo,3.1,28.95,52.8
Prague,Lima,12.39,70.14,90.96
Prague,Ottawa,97.78,75.44,34.27
Miami,Tokyo,26.86,6.91,95.77
Pretoria,Bucharest,85.8,4.14,62.06
Lagos,Hanoi,67.3,87.3,74.86
Prague,Pretoria,14.51,37.69,15.32
Rome,Bratislava,50.62,61.14,27.81
Osaka,Madrid,93.93,66.14,51.68
Manila,Tbilisi,36.52,49.07,74.45
Tbilisi,Hanoi,12.0,99.5,48.32
Lagos,Tokyo,74.07,35.25,20.89
Osaka,Brasilia,44.3,35.61,24.32
Tbilisi,Chicago,55.56,8.1,53.26
Ottawa,Vienna,60.32,93.87,36.96
Lima,Kampala,53.49,16.06,51.58
Podgorica,Kampala,8.56,13.03,33.69
Houston,Casablanca,67.33,67.45,73.22
Budapest,Bogota,6.45,35.54,18.31
Nairobi,Vienna,75.43,19.66,63.8
Vienna,Miami,16.87,31.38,15.76
Seoul,Tokyo,68.53,59.99,77.92
Dublin,Skopje,73.65,2.26,58.1
Sydney,Athens,51.53,66.27,98.5
Munich,Manila,95.6,22.92,70.35
Casablanca,Maputo,87.51,22.12,12.81
Vienna,Belgrade,27.0,18.58,48.88
Berlin,Dakar,43.72,73.68,49.44
Bucharest,Moscow,38.74,83.1,63.1
Budapest,Brussels,60.29,71.22,80.58
Ljubljana,Madrid,78.92,74.36,70.89
Dakar,Seoul,25.92,25.23,8.82
Podgorica,Sydney,50.41,33.44,3.01
Belgrade,Oslo,40.19,30.23,20.19
Sofia,Miami,25.72,87.55,57.92
Oslo,Miami,65.99,0.62,26.37
Budapest,Oslo,97.44,25.31,30.04
Podgorica,Tbilisi,41.26,65.49,76.01
Berlin,Sarajevo,6.52,59.87,68.51
Hanoi,Taipei,8.68,49.74,81.01
Osaka,Tbilisi,27.37,24.48,51.05
Bratislava,Rome,39.03,39.12,97.36
Munich,Sofia,89.16,82.97,97.06
Tallinn,Belgrade,85.11,3.62,25.41
Ottawa,Maputo,9.55,95.37,50.76
Maputo,Cairo,62.62,50.89,26.26
Madrid,Jakarta,6.94,4.18,91.42
Ljubljana,Dakar,94.52,17.82,83.81
Miami,Havana,8.98,73.06,49.0
Lima,Munich,22.12,82.79,74.19
Lisbon,Dakar,76.56,53.85,87.18
Toronto,Warsaw,74.53,21.7,35.13
Havana,Toronto,84.41,82.98,4.65
Denver,Bogota,3.88,65.92,50.09
Skopje,Manila,39.86,93.54,57.54
Brussels,Podgorica,35.89,93.48,37.68
Tbilisi,Denver,76.13,87.6,16.26
Kampala,Chicago,14.95,89.72,58.75
Sarajevo,Vienna,45.55,39.62,50.55
Nairobi,Osaka,72.88,96.53,36.76
Tokyo,Riga,0.33,71.26,88.99
Yerevan,Chicago,25.27,20.53,99.05
Casablanca,Cairo,4.17,13.04,15.87
Nairobi,Dakar,58.88,29.41,22.83
Dublin,Sofia,6.49,67.1,26.82
Houston,Sarajevo,82.46,11.32,9.37
Detroit,Yerevan,16.44,60.32,97.75
Riga,Osaka,58.95,30.22,10.18
Athens,Stockholm,68.02,54.82,94.33
Moscow,Kampala,92.72,24.18,3.64
Ottawa,Maputo,70.67,94.75,2.25
Brussels,Rome,41.68,95.72,56.88
Rome,Miami,77.46,3.33,98.03
Accra,Sofia,81.48,73.26,80.06
Budapest,Bratislava,26.37,38.05,53.12
Sydney,Bogota,26.24,97.18,35.3
Ljubljana,Belgrade,80.43,0.57,11.18
Cairo,Nairobi,48.41,70.92,7.67
Warsaw,Toronto,97.88,74.22,65.19
Manila,Dublin,10.68,29.12,87.96
Podgorica,Rome,36.61,34.14,39.52
Ottawa,Budapest,32.86,52.2,15.2
Jakarta,Detroit,36.37,21.62,85.04
Houston,Nairobi,77.58,0.21,22.47
Madrid,Havana,73.28,53.53,27.54
Toronto,Belgrade,45.49,42.06,65.95
Podgorica,Budapest,5.3,42.65,62.02
Lisbon,Harare,22.41,81.63,7.02
Athens,Lima,77.46,23.58,33.4
